model,case,regime,start,end,stage,mean_abs_corr,max_abs_corr,false_stepwise,problem_window,selected_count,R2_enter,top_b,top_beta,correct_top_b,correct_top_beta,topk_b,topk_beta,pairwise_b,pairwise_beta,margin_b,margin_beta,delta_pairwise
base,base_a_2_2,затухающие колебания,52,77,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,53,78,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,54,79,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,55,80,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,56,81,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,57,82,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,58,83,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,59,84,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,60,85,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,61,86,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,62,87,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,63,88,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,64,89,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,65,90,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,66,91,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,67,92,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,68,93,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,69,94,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,70,95,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,71,96,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,72,97,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,73,98,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,74,99,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,75,100,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,76,101,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,77,102,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,78,103,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,79,104,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,80,105,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,81,106,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,82,107,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,83,108,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,84,109,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,85,110,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,86,111,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,87,112,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,88,113,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,89,114,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,90,115,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,91,116,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,92,117,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,93,118,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,94,119,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,95,120,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,96,121,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,97,122,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,98,123,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,99,124,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,100,125,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,101,126,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,102,127,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,103,128,middle,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,104,129,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,105,130,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,106,131,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,107,132,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,108,133,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,109,134,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,110,135,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,111,136,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,112,137,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,113,138,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,114,139,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,115,140,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,116,141,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,117,142,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,118,143,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,119,144,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,120,145,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,121,146,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,122,147,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,123,148,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,124,149,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,125,150,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,126,151,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,127,152,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,128,153,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,129,154,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,130,155,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,131,156,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,132,157,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,133,158,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,134,159,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,135,160,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,136,161,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,137,162,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,138,163,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,139,164,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,140,165,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,141,166,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,142,167,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,143,168,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,144,169,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,145,170,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,146,171,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,147,172,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,148,173,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,149,174,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,150,175,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,151,176,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,152,177,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_2,затухающие колебания,153,178,late,1.0,1.0,1,1,11.0,1.0,Lag_3,Lag_1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05076574411098134,-0.015625,-0.4
base,base_a_2_2,затухающие колебания,154,179,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_3,0.0,0.0,0.0,0.0,0.0,0.0,-0.050765744110981476,-0.0390625,0.0
base,base_a_2_52,предтурбулентный цикл,0,25,early,0.48920576057508186,0.9541390812633231,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999999996,0.9999999999999822,0.0
base,base_a_2_52,предтурбулентный цикл,1,26,early,0.5411876410854781,0.9987611906975339,1,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.520000000000003,1.0,0.0
base,base_a_2_52,предтурбулентный цикл,2,27,early,0.5975577958215529,0.998933022526987,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5200000000000014,0.999999999999996,0.0
base,base_a_2_52,предтурбулентный цикл,3,28,early,0.6728886781901329,0.9990751152588633,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999999985,0.9999999999999947,0.0
base,base_a_2_52,предтурбулентный цикл,4,29,early,0.7394076469147793,0.999640281530896,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5200000000000244,1.0000000000000018,0.0
base,base_a_2_52,предтурбулентный цикл,5,30,early,0.824990939503412,0.999640281530896,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999999655,0.9999999999999787,0.0
base,base_a_2_52,предтурбулентный цикл,6,31,early,0.8819246584470336,0.9996898312657595,0,0,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999999783,0.9999999999999702,0.0
base,base_a_2_52,предтурбулентный цикл,7,32,early,0.9378027652501901,0.9997486429620182,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999997735,0.9999999999999367,0.0
base,base_a_2_52,предтурбулентный цикл,8,33,early,0.9362287058875792,0.9999771847637529,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999999592,0.9999999999999774,0.0
base,base_a_2_52,предтурбулентный цикл,9,34,early,0.9352920046636,0.9999771847637529,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999994773,0.9999999999999609,0.0
base,base_a_2_52,предтурбулентный цикл,10,35,early,0.9339370472599031,0.9999787525576056,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5200000000000458,0.999999999999936,0.0
base,base_a_2_52,предтурбулентный цикл,11,36,early,0.933158279299915,0.9999821307505676,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999991007,0.9999999999996163,0.0
base,base_a_2_52,предтурбулентный цикл,12,37,early,0.9327887656161978,0.9999947751675408,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999992166,0.9999999999983729,0.0
base,base_a_2_52,предтурбулентный цикл,13,38,early,0.9328228030010305,0.9999947751675408,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999939564,0.9999999999984652,0.0
base,base_a_2_52,предтурбулентный цикл,14,39,early,0.9324407187347424,0.9999951870927356,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.520000000001801,0.9999999999999147,0.0
base,base_a_2_52,предтурбулентный цикл,15,40,early,0.9322144810117582,0.999995973831546,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999992706,0.9999999999966747,0.0
base,base_a_2_52,предтурбулентный цикл,16,41,early,0.932406125998321,0.9999989362616395,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999856004,0.9999999999946887,0.0
base,base_a_2_52,предтурбулентный цикл,17,42,early,0.932761542157488,0.9999989362616395,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999820193,0.999999999988546,0.0
base,base_a_2_52,предтурбулентный цикл,18,43,early,0.9326514761610809,0.9999990143320293,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999485954,0.9999999999902229,0.0
base,base_a_2_52,предтурбулентный цикл,19,44,early,0.9323172756174881,0.9999991730744507,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999999335887,0.9999999999827196,0.0
base,base_a_2_52,предтурбулентный цикл,20,45,early,0.9323889689791968,0.999999768911026,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5200000000804152,1.0000000000110845,0.0
base,base_a_2_52,предтурбулентный цикл,21,46,early,0.9326873124050304,0.999999768911026,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999997515476,0.9999999999496794,0.0
base,base_a_2_52,предтурбулентный цикл,22,47,early,0.9325357499224164,0.999999786406582,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999614811,0.999999999913598,0.0
base,base_a_2_52,предтурбулентный цикл,23,48,early,0.9322555362210254,0.9999998210247613,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999998385465,0.9999999999781721,0.0
base,base_a_2_52,предтурбулентный цикл,24,49,early,0.9323866385421906,0.9999999511408131,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999994729296,0.9999999998281055,0.0
base,base_a_2_52,предтурбулентный цикл,25,50,early,0.9327142277697308,0.9999999511408131,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999614811,0.9999999998472049,0.0
base,base_a_2_52,предтурбулентный цикл,26,51,early,0.932584626971214,0.999999954785752,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999999771244,1.0,0.0
base,base_a_2_52,предтурбулентный цикл,27,52,early,0.9322805989447647,0.9999999620916786,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999988399213,0.9999999997744453,0.0
base,base_a_2_52,предтурбулентный цикл,28,53,early,0.9323853444117759,0.9999999895339063,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999982578447,0.9999999999054126,0.0
base,base_a_2_52,предтурбулентный цикл,29,54,early,0.9327001817791608,0.9999999895339063,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.5199999951582868,0.9999999986757757,0.0
base,base_a_2_52,предтурбулентный цикл,30,55,early,0.932561158527296,0.9999999903199552,0,1,1.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.519999998912681,0.9999999990686774,0.0
